Concurso,Data,Jogo_Num,Mandante,Gols_Mandante,Visitante,Gols_Visitante,Campeonato,Dia_Semana,Torneio_Exato
1122,03/06/2024,8,ATLETICO,1,BAHIA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1122,03/06/2024,9,CRICIUMA,1,PALMEIRAS,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1122,03/06/2024,10,VASCO DA GAMA,1,FLAMENGO,6,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1122,03/06/2024,11,CHAPECOENSE,1,VILA NOVA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
1122,03/06/2024,12,FORTALEZA,1,ATHLETICO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1122,03/06/2024,13,SAO PAULO,2,CRUZEIRO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1122,03/06/2024,14,ITUANO,0,AVAI,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
1123,06/06/2024,1,FORTALEZA,2,CRB,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1123,06/06/2024,2,PORTUGAL,4,FINLANDIA,2,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
1123,06/06/2024,3,ITALIA,0,TURQUIA,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
1123,06/06/2024,4,MIRASSOL,3,GUARANI,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1123,06/06/2024,5,HUACHIPATO,0,GREMIO,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1123,06/06/2024,6,TOMAYAPO,0,INTERNACIONAL,2,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1123,06/06/2024,7,PAYSANDU,2,AMERICA,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1123,06/06/2024,8,DINAMARCA,2,SUECIA,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1123,06/06/2024,9,BELGICA,2,MONTENEGRO,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1123,06/06/2024,10,FRANCA,3,LUXEMBURGO,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Seleções (Copa/Eliminatórias/Amistosos)
1123,06/06/2024,11,ESPANHA,5,ANDORRA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Seleções (Copa/Eliminatórias/Amistosos)
1123,06/06/2024,12,JUVENTUDE,1,ATLETICO,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1123,06/06/2024,13,CUIABA,0,VITORIA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1123,06/06/2024,14,MEXICO,0,URUGUAI,4,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Seleções (Copa/Eliminatórias/Amistosos)
1124,10/06/2024,1,MEXICO,2,BRASIL,3,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Seleções (Copa/Eliminatórias/Amistosos)
1124,10/06/2024,2,BELGICA,3,LUXEMBURGO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
1124,10/06/2024,3,AMAZONAS,2,BRUSQUE,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
1124,10/06/2024,4,GUARANI,0,OPERARIO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B
1124,10/06/2024,5,ESTADOS UNIDOS,1,COLOMBIA,5,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Seleções (Copa/Eliminatórias/Amistosos)
1124,10/06/2024,6,GREMIO,1,ESTUDIANTES,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Copa Libertadores / Sul-Americana
1124,10/06/2024,7,INTERNACIONAL,1,DELFIN,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1124,10/06/2024,8,CRICIUMA,2,CUIABA,5,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
1124,10/06/2024,9,AVAI,0,CHAPECOENSE,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
1124,10/06/2024,10,FRANCA,0,CANADA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
1124,10/06/2024,11,CRB,2,FORTALEZA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
1124,10/06/2024,12,ATHLETIC CLUB,3,VOLTA REDONDA,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
1124,10/06/2024,13,AMERICA,2,PONTE PRETA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
1124,10/06/2024,14,ARGENTINA,1,EQUADOR,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Seleções (Copa/Eliminatórias/Amistosos)
1125,14/06/2024,1,ESTADOS UNIDOS,1,BRASIL,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Seleções (Copa/Eliminatórias/Amistosos)
1125,14/06/2024,2,ATLETICO,2,CORINTHIANS,2,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1125,14/06/2024,3,JUVENTUDE,1,VITORIA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1125,14/06/2024,4,MIRASSOL,1,GOIAS,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1125,14/06/2024,5,BOTAFOGO,1,FLUMINENSE,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1125,14/06/2024,6,CHILE,3,PARAGUAI,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
1125,14/06/2024,7,BRAGANTINO,1,ATLETICO,2,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1125,14/06/2024,8,EQUADOR,3,BOLIVIA,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Seleções (Copa/Eliminatórias/Amistosos)
1125,14/06/2024,9,CRUZEIRO,2,CUIABA,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1125,14/06/2024,10,ATHLETICO,3,CRICIUMA,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1125,14/06/2024,11,FLAMENGO,2,GREMIO,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1125,14/06/2024,12,INTERNACIONAL,0,SAO PAULO,0,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1125,14/06/2024,13,AMAZONAS,0,CHAPECOENSE,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1125,14/06/2024,14,BAHIA,1,FORTALEZA,0,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1126,17/06/2024,1,CORINTHIANS,2,SAO PAULO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1126,17/06/2024,2,AMERICA,2,CRB,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
1126,17/06/2024,3,ITUANO,3,PAYSANDU,5,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B
1126,17/06/2024,4,BRAGANTINO,2,JUVENTUDE,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
1126,17/06/2024,5,FLUMINENSE,1,ATLETICO,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1126,17/06/2024,6,BOTAFOGO,1,VILA NOVA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1126,17/06/2024,7,ATHLETICO,1,FLAMENGO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1126,17/06/2024,8,VITORIA,2,INTERNACIONAL,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1126,17/06/2024,9,CRICIUMA,2,BAHIA,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
1126,17/06/2024,10,CUIABA,5,FORTALEZA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
1126,17/06/2024,11,GREMIO,1,BOTAFOGO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1126,17/06/2024,12,VASCO DA GAMA,0,CRUZEIRO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1126,17/06/2024,13,GOIAS,1,CORITIBA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
1126,17/06/2024,14,SPORT,1,MIRASSOL,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
1127,20/06/2024,1,BOTAFOGO,1,ATHLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,2,GUARANI,3,ITUANO,3,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,3,NOVORIZONTINO,1,AMAZONAS,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,4,PAYSANDU,1,CRB,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,5,ATLETICO,1,CRICIUMA,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,6,SANTOS,2,GOIAS,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,7,FORTALEZA,1,GREMIO,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,8,JUVENTUDE,2,VASCO DA GAMA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,9,SAO PAULO,0,CUIABA,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,10,BOTAFOGO,2,PONTE PRETA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,11,CRUZEIRO,2,FLUMINENSE,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,12,INTERNACIONAL,1,CORINTHIANS,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,13,BRUSQUE,0,AVAI,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1127,20/06/2024,14,CORITIBA,1,AMERICA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1128,24/06/2024,1,GREMIO,0,INTERNACIONAL,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1128,24/06/2024,2,CRICIUMA,2,BOTAFOGO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1128,24/06/2024,3,CRB,1,GUARANI,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B
1128,24/06/2024,4,CUIABA,0,ATLETICO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1128,24/06/2024,5,ITUANO,1,BRUSQUE,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
1128,24/06/2024,6,VASCO DA GAMA,4,SAO PAULO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1128,24/06/2024,7,ATHLETICO,1,CORINTHIANS,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1128,24/06/2024,8,BAHIA,4,CRUZEIRO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1128,24/06/2024,9,FLUMINENSE,0,FLAMENGO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1128,24/06/2024,10,CHAPECOENSE,1,PAYSANDU,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
1128,24/06/2024,11,ATLETICO,1,FORTALEZA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1128,24/06/2024,12,PALMEIRAS,3,JUVENTUDE,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1128,24/06/2024,13,BRAGANTINO,2,VITORIA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
1128,24/06/2024,14,VILA NOVA,1,GOIAS,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
1129,27/06/2024,1,CRUZEIRO,2,ATHLETICO,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1129,27/06/2024,2,PERU,0,CANADA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
1129,27/06/2024,3,AMERICA,1,AVAI,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1129,27/06/2024,4,MIRASSOL,0,SANTOS,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1129,27/06/2024,5,PONTE PRETA,3,CEARA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1129,27/06/2024,6,AMAZONAS,1,CORITIBA,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1129,27/06/2024,7,CHILE,0,ARGENTINA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
1129,27/06/2024,8,BOTAFOGO,2,BRAGANTINO,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1129,27/06/2024,9,ATLETICO,1,GREMIO,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1129,27/06/2024,10,CORINTHIANS,1,CUIABA,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1129,27/06/2024,11,JUVENTUDE,2,FLAMENGO,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1129,27/06/2024,12,BAHIA,2,VASCO DA GAMA,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1129,27/06/2024,13,FORTALEZA,3,PALMEIRAS,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1129,27/06/2024,14,INTERNACIONAL,1,ATLETICO,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1130,01/07/2024,1,VASCO DA GAMA,1,BOTAFOGO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1130,01/07/2024,2,CORITIBA,1,VILA NOVA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
1130,01/07/2024,3,BOTAFOGO,1,SPORT,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1130,01/07/2024,4,CUIABA,1,BRAGANTINO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
1130,01/07/2024,5,CEARA,4,ITUANO,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
1130,01/07/2024,6,ATLETICO,1,ATLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1130,01/07/2024,7,FORTALEZA,2,JUVENTUDE,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
1130,01/07/2024,8,SAO PAULO,3,BAHIA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1130,01/07/2024,9,PAYSANDU,1,OPERARIO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B
1130,01/07/2024,10,GREMIO,1,FLUMINENSE,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1130,01/07/2024,11,FLAMENGO,2,CRUZEIRO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1130,01/07/2024,12,VITORIA,0,ATHLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1130,01/07/2024,13,GUARANI,1,PONTE PRETA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B
1130,01/07/2024,14,CRICIUMA,1,INTERNACIONAL,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1131,05/07/2024,1,BRASIL,1,COLOMBIA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
1131,05/07/2024,2,CSA,3,FIGUEIRENSE,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1131,05/07/2024,3,NOVORIZONTINO,1,MIRASSOL,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1131,05/07/2024,4,COSTA RICA,2,PARAGUAI,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Seleções (Copa/Eliminatórias/Amistosos)
1131,05/07/2024,5,CUIABA,1,BOTAFOGO,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1131,05/07/2024,6,CRICIUMA,1,CRUZEIRO,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1131,05/07/2024,7,VASCO DA GAMA,2,FORTALEZA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1131,05/07/2024,8,BRAGANTINO,3,ATLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1131,05/07/2024,9,ATHLETICO,1,SAO PAULO,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1131,05/07/2024,10,ATLETICO,2,FLAMENGO,4,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1131,05/07/2024,11,BAHIA,2,JUVENTUDE,0,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1131,05/07/2024,12,GREMIO,2,PALMEIRAS,2,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1131,05/07/2024,13,CORINTHIANS,3,VITORIA,2,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1131,05/07/2024,14,FLUMINENSE,1,INTERNACIONAL,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1132,08/07/2024,1,PALMEIRAS,2,BAHIA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1132,08/07/2024,2,GOIAS,1,CHAPECOENSE,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
1132,08/07/2024,3,FLAMENGO,1,CUIABA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1132,08/07/2024,4,SAO PAULO,2,BRAGANTINO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1132,08/07/2024,5,CORITIBA,1,PAYSANDU,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
1132,08/07/2024,6,CRUZEIRO,3,CORINTHIANS,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1132,08/07/2024,7,FORTALEZA,1,FLUMINENSE,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1132,08/07/2024,8,JUVENTUDE,3,GREMIO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1132,08/07/2024,9,ITUANO,3,BOTAFOGO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1132,08/07/2024,10,INTERNACIONAL,1,VASCO DA GAMA,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1132,08/07/2024,11,ATLETICO,1,ATHLETICO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1132,08/07/2024,12,VITORIA,2,CRICIUMA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
1132,08/07/2024,13,GUARANI,0,SPORT,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
1132,08/07/2024,14,BOTAFOGO,3,ATLETICO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1133,12/07/2024,1,VASCO DA GAMA,2,CORINTHIANS,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,2,CAMETA,1,AGUIA DE MARABÁ,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,3,MIRASSOL,1,CRB,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,4,GREMIO,0,CRUZEIRO,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,5,ATHLETICO,1,BAHIA,3,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,6,INTERNACIONAL,1,JUVENTUDE,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,7,BRASIL DE PELOTAS,4,AVENIDA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,8,CIANORTE,1,NOVO HAMBURGO,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,9,PALMEIRAS,3,ATLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,10,CRICIUMA,1,FLUMINENSE,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,11,FLAMENGO,1,FORTALEZA,2,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,12,TREM,1,SANTOS,0,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,13,ATLETICO,2,SAO PAULO,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1133,12/07/2024,14,VITORIA,0,BOTAFOGO,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira,Copa do Brasil / Libertadores (Fases Finais)
1134,15/07/2024,1,JUVENTUDE,1,INTERNACIONAL,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1134,15/07/2024,2,BAHIA,1,CUIABA,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
1134,15/07/2024,3,CRUZEIRO,2,BRAGANTINO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1134,15/07/2024,4,SPORT,1,AMERICA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
1134,15/07/2024,5,ATHLETIC CLUB,2,LONDRINA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
1134,15/07/2024,6,CRB,2,CORITIBA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
1134,15/07/2024,7,ATHLETICO,3,YPIRANGA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
1134,15/07/2024,8,SAMP CORREA,2,SAO JOSE,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
1134,15/07/2024,9,GREMIO,3,OPERARIO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
1134,15/07/2024,10,VILA NOVA,2,AVAI,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
