Concurso,Data,Jogo_Num,Mandante,Gols_Mandante,Visitante,Gols_Visitante,Campeonato,Dia_Semana
1184,02/05/2025,1,SAO PAULO,2,NAUTICO,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1184,02/05/2025,2,RETRO BRASIL,1,FORTALEZA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1184,02/05/2025,3,MARINGA,2,ATLETICO,2,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1184,02/05/2025,4,FLUMINENSE,1,APARECIDENSE,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1184,02/05/2025,5,BOTAFOGO,4,CAPITAL,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1184,02/05/2025,6,CEARA,0,PALMEIRAS,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1184,02/05/2025,7,PAYSANDU,0,BAHIA,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1184,02/05/2025,8,CSA,3,GREMIO,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1184,02/05/2025,9,NOVORIZONTINO,0,CORINTHIANS,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1184,02/05/2025,10,OPERARIO,1,VASCO DA GAMA,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira
1184,02/05/2025,11,BRUSQUE,0,ATHLETICO,0,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira
1184,02/05/2025,12,BOTAFOGO,0,FLAMENGO,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira
1184,02/05/2025,13,CRICIUMA,1,BRAGANTINO,0,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira
1184,02/05/2025,14,CRUZEIRO,2,VILA NOVA,0,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira
1185,05/05/2025,1,CRUZEIRO,2,FLAMENGO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1185,05/05/2025,2,CORINTHIANS,4,INTERNACIONAL,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1185,05/05/2025,3,FLUMINENSE,2,SPORT,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1185,05/05/2025,4,CEARA,1,VITORIA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1185,05/05/2025,5,BAHIA,1,BOTAFOGO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1185,05/05/2025,6,WEST HAM,1,TOTTENHAM,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1185,05/05/2025,7,REAL MADRID,3,CELTA DE VIGO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1185,05/05/2025,8,BRIGHTON,1,NEW CASTLE,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1185,05/05/2025,9,VASCO DA GAMA,0,PALMEIRAS,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1185,05/05/2025,10,GREMIO,1,SANTOS,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1185,05/05/2025,11,CHELSEA,3,LIVERPOOL,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1185,05/05/2025,12,ROMA,1,FIORENTINA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1185,05/05/2025,13,CHAPECOENSE,2,CRICIUMA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1185,05/05/2025,14,REAL SOCIEDAD,0,ATHLETIC BILBAO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1186,08/05/2025,1,ALIANZA LIMA,0,SAO PAULO,2,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1186,08/05/2025,2,VITORIA,1,DEFENSA Y JUSTICI,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1186,08/05/2025,3,CARABOBO,1,BOTAFOGO,2,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1186,08/05/2025,4,CRB,1,CUIABA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1186,08/05/2025,5,CORINTHIANS,1,AMERICA DE CALI,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1186,08/05/2025,6,FORTALEZA,4,COLO COLO,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1186,08/05/2025,7,ATHLETIC CLUB,0,VILA NOVA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1186,08/05/2025,8,BOSTON RIVER,1,INDEPENDIENTE,5,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1186,08/05/2025,9,ACAD PUERTO CABEL,4,VASCO DA GAMA,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1186,08/05/2025,10,BAHIA,1,NACIONAL,3,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1186,08/05/2025,11,SAMP CORREA,0,IMPERATRIZ,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1186,08/05/2025,12,UNIVERSIDAD CHILE,0,ESTUDIANTES,3,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1186,08/05/2025,13,CERRO PORTENO,0,PALMEIRAS,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1186,08/05/2025,14,CENTRAL CÓRDOBA,1,FLAMENGO,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1187,12/05/2025,1,BARCELONA,4,REAL MADRID,3,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1187,12/05/2025,2,AVAI,0,ATLETICO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1187,12/05/2025,3,FORTALEZA,5,JUVENTUDE,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1187,12/05/2025,4,GOIAS,1,CORITIBA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1187,12/05/2025,5,GREMIO,1,BRAGANTINO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1187,12/05/2025,6,VITORIA,2,VASCO DA GAMA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1187,12/05/2025,7,MIRASSOL,2,CORINTHIANS,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1187,12/05/2025,8,ATLETICO MADRID,4,REAL SOCIEDAD,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1187,12/05/2025,9,FLAMENGO,1,BAHIA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1187,12/05/2025,10,NEW CASTLE,2,CHELSEA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1187,12/05/2025,11,MANCHESTER UNITED,0,WEST HAM,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1187,12/05/2025,12,ATLETICO,3,FLUMINENSE,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1187,12/05/2025,13,PALMEIRAS,1,SAO PAULO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1187,12/05/2025,14,BOTAFOGO,4,INTERNACIONAL,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1188,15/05/2025,1,SAO PAULO,1,LIBERTAD,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1188,15/05/2025,2,GREMIO,1,GODOY CRUZ,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1188,15/05/2025,3,CLUB UNION S.FE,0,MUSHUC RUNA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1188,15/05/2025,4,LANUS,1,VASCO DA GAMA,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1188,15/05/2025,5,REMO,2,VILA NOVA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1188,15/05/2025,6,FLUMINENSE,2,UNIÓN ESPAÑOLA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1188,15/05/2025,7,VELEZ SARSFIELD,3,SA BULO BULO,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1188,15/05/2025,8,ATLETICO NACIONAL,1,BAHIA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1188,15/05/2025,9,AMERICA,2,PAYSANDU,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1188,15/05/2025,10,CRUZEIRO,2,PALESTINO,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1188,15/05/2025,11,RACING/ARG,4,COLO COLO,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1188,15/05/2025,12,UNIVERSITARIO,1,BARCELONA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1188,15/05/2025,13,BOTAFOGO,3,ESTUDIANTES,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1188,15/05/2025,14,AMERICA DE CALI,0,HURACAN,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1189,19/05/2025,1,SAO PAULO,2,GREMIO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1189,19/05/2025,2,CEARA,2,SPORT,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1189,19/05/2025,3,OPERARIO,3,BOTAFOGO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1189,19/05/2025,4,VILA NOVA,2,ATHLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1189,19/05/2025,5,VASCO DA GAMA,3,FORTALEZA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1189,19/05/2025,6,ATHLETIC CLUB,0,NOVORIZONTINO,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1189,19/05/2025,7,ATLETICO,1,REMO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1189,19/05/2025,8,BAHIA,2,VITORIA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1189,19/05/2025,9,CORINTHIANS,1,SANTOS,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1189,19/05/2025,10,JUVENTUDE,1,FLUMINENSE,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1189,19/05/2025,11,FLAMENGO,0,BOTAFOGO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1189,19/05/2025,12,CRUZEIRO,0,ATLETICO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1189,19/05/2025,13,PAYSANDU,0,GOIAS,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1189,19/05/2025,14,BRAGANTINO,1,PALMEIRAS,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1190,22/05/2025,1,FLAMENGO,4,BOTAFOGO,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1190,22/05/2025,2,VASCO DA GAMA,1,OPERARIO,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1190,22/05/2025,3,ATHLETICO,1,BRUSQUE,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1190,22/05/2025,4,NAUTICO,1,SAO PAULO,2,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1190,22/05/2025,5,GREMIO,0,CSA,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1190,22/05/2025,6,TOTTENHAM,1,MANCHESTER UNITED,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1190,22/05/2025,7,SAMP CORREA,1,MARANHAO,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1190,22/05/2025,8,FORTALEZA,1,RETRO BRASIL,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1190,22/05/2025,9,APARECIDENSE,1,FLUMINENSE,4,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1190,22/05/2025,10,BAHIA,4,PAYSANDU,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1190,22/05/2025,11,TREM,1,INDENPENDENCIA/AC,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1190,22/05/2025,12,RIO BRANCO,2,VITORIA,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1190,22/05/2025,13,ATLETICO,4,MARINGA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1190,22/05/2025,14,CORINTHIANS,1,NOVORIZONTINO,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1191,26/05/2025,1,PALMEIRAS,0,FLAMENGO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1191,26/05/2025,2,SAO PAULO,0,MIRASSOL,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1191,26/05/2025,3,FLUMINENSE,2,VASCO DA GAMA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1191,26/05/2025,4,ATLETICO,0,CORINTHIANS,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1191,26/05/2025,5,GREMIO,1,BAHIA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1191,26/05/2025,6,SPORT,1,INTERNACIONAL,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1191,26/05/2025,7,LIVERPOOL,1,CRYSTAL PALACE,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1191,26/05/2025,8,NOTTINGHAM FOREST,0,CHELSEA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1191,26/05/2025,9,FULHAM,0,MANCHESTER CITY,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1191,26/05/2025,10,MANCHESTER UNITED,2,ASTON VILLA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1191,26/05/2025,11,AVAI,2,CHAPECOENSE,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1191,26/05/2025,12,ATHLETIC BILBAO,0,BARCELONA,3,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1191,26/05/2025,13,FORTALEZA,0,CRUZEIRO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1191,26/05/2025,14,VITORIA,0,SANTOS,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1192,29/05/2025,1,HURACAN,1,CORINTHIANS,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1192,29/05/2025,2,LIBERTAD,2,ALIANZA LIMA,2,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1192,29/05/2025,3,SAO PAULO,2,TALLERES,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1192,29/05/2025,4,AMERICA,2,ATLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1192,29/05/2025,5,ESTUDIANTES,2,CARABOBO,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1192,29/05/2025,6,RIVER PLATE,1,UNIVERSITARIO,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1192,29/05/2025,7,BOTAFOGO,1,UNIVERSIDAD CHILE,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1192,29/05/2025,8,INDEP. DEL VALLE,2,BARCELONA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1192,29/05/2025,9,NACIONAL,1,ATLETICO NACIONAL,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1192,29/05/2025,10,INTERNACIONAL,2,BAHIA,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1192,29/05/2025,11,UNIV CAT EQUADOR,1,VITORIA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1192,29/05/2025,12,FLAMENGO,1,DEPORTIVO TACHIRA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1192,29/05/2025,13,PALMEIRAS,6,SPORTING CRISTAL,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1192,29/05/2025,14,CRUZEIRO,0,CLUB UNION S.FE,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1193,02/06/2025,1,BAHIA,2,SAO PAULO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1193,02/06/2025,2,CORITIBA,2,AVAI,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1193,02/06/2025,3,ABC,0,NAUTICO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1193,02/06/2025,4,ATLETICO,1,GOIAS,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1193,02/06/2025,5,ATHLETIC CLUB,0,CUIABA,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1193,02/06/2025,6,VASCO DA GAMA,0,BRAGANTINO,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1193,02/06/2025,7,PSG,5,INTER DE MILAO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1193,02/06/2025,8,MIRASSOL,1,SPORT,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1193,02/06/2025,9,SANTOS,0,BOTAFOGO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1193,02/06/2025,10,JUVENTUDE,0,GREMIO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1193,02/06/2025,11,CRB,2,REMO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1193,02/06/2025,12,CORINTHIANS,0,VITORIA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1193,02/06/2025,13,CEARA,0,ATLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1193,02/06/2025,14,MARING,1,ITUANO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1194,09/06/2025,1,ATHLETICO,0,ATLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1194,09/06/2025,2,AMERICA,1,FERROVIARIA,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1194,09/06/2025,3,PORT DESPORT,1,NOVA IGUACU,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1194,09/06/2025,4,AZURIZ,1,SAO JOSE,3,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1194,09/06/2025,5,AMERICA,0,CSA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1194,09/06/2025,6,JUAZEIRENSE,0,CONFIANCA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1194,09/06/2025,7,BAHIA,3,NAUTICO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1194,09/06/2025,8,SAMP CORREA,1,CEARA,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1194,09/06/2025,9,CENTRAL,1,TREZE,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1194,09/06/2025,10,AVAI,1,CRB,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1194,09/06/2025,11,GOIAS,2,VOLTA REDONDA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1194,09/06/2025,12,MARACANA,2,IMPERATRIZ,3,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1194,09/06/2025,13,JEQUIE BA,0,PENEDENSE AL,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1194,09/06/2025,14,REMO,2,OPERARIO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1195,12/06/2025,1,BRASIL,1,PARAGUAI,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1195,12/06/2025,2,FINLANDIA,2,POLONIA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1195,12/06/2025,3,SERVIA/SER,3,ANDORRA,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1195,12/06/2025,4,HOLANDA,8,MALTA,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1195,12/06/2025,5,BOLIVIA,2,CHILE,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1195,12/06/2025,6,URUGUAI,2,VENEZUELA,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1195,12/06/2025,7,JAMAICA,3,GUATEMALA,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1195,12/06/2025,8,ARGENTINA,1,COLOMBIA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1195,12/06/2025,9,PANAMA,3,NICARAGUA,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1195,12/06/2025,10,PERU,0,EQUADOR,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1195,12/06/2025,11,VILAVELHENSE,0,RIO BRANCO,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1195,12/06/2025,12,JUAZEIRENSE,2,LAGARTO FC,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1195,12/06/2025,13,ALTOS,1,SAMP CORREA,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1195,12/06/2025,14,SOUSA,1,AMERICA,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1196,16/06/2025,1,PALMEIRAS,0,FC PORTO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1196,16/06/2025,2,CRB,2,GOIAS,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1196,16/06/2025,3,ITUANO,1,SAO BERNARDO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1196,16/06/2025,4,PONTE PRETA,0,ABC,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1196,16/06/2025,5,ATHLETICO,2,REMO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1196,16/06/2025,6,ANAPOLIS,0,RETRO BRASIL,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1196,16/06/2025,7,ATHLETIC CLUB,2,OPERARIO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1196,16/06/2025,8,BAYERN DE MUNIQUE,10,AUCKLAND CITY/NZ,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1196,16/06/2025,9,NOVORIZONTINO,3,CUIABA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1196,16/06/2025,10,PSG,4,ATLETICO MADRID,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1196,16/06/2025,11,ATLETICO,0,CORITIBA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1196,16/06/2025,12,YPIRANGA,1,CONFIANCA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1196,16/06/2025,13,CRICIUMA,3,AMAZONAS,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1196,16/06/2025,14,BOTAFOGO,2,SEATTLE SOUNDERS,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1197,20/06/2025,1,REAL MADRID,1,AL-HILAL,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1197,20/06/2025,2,VOLTA REDONDA,1,AVAI,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1197,20/06/2025,3,MONTERREY,1,INTER DE MILAO,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1197,20/06/2025,4,MANCHESTER CITY,2,WYDAD ATHLETIC CL,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1197,20/06/2025,5,INTER LIMEIRA,3,BOTAFOGO,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1197,20/06/2025,6,RIO BRANCO,2,REAL NOROESTE,3,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1197,20/06/2025,7,PACHUCA,1,RED BULL SALZBURG,2,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1197,20/06/2025,8,LINHARES,1,CAPIXABA,3,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1197,20/06/2025,9,AL-AIN FC,0,JUVENTUS,5,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1197,20/06/2025,10,PALMEIRAS,2,AL-AHLY SPORTING,0,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira
1197,20/06/2025,11,TREZE,1,SANTA CRUZ,2,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira
1197,20/06/2025,12,INTER MIAMI,2,FC PORTO,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira
1197,20/06/2025,13,SEATTLE SOUNDERS,1,ATLETICO MADRID,3,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira
1197,20/06/2025,14,PSG,0,BOTAFOGO,1,PRINCIPAL - FUTEBOL MASCULINO,Quinta-feira
1198,23/06/2025,1,FLUMINENSE,4,ULSAN HD FOOTBALL,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1198,23/06/2025,2,CAPIXABA,0,RIO BRANCO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1198,23/06/2025,3,AVAI,1,ATHLETICO,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1198,23/06/2025,4,FRANCANA,0,INTER LIMEIRA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1198,23/06/2025,5,PORTO VITORIA/ES,2,VITORIA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1198,23/06/2025,6,REMO,0,PAYSANDU,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1198,23/06/2025,7,FERROVIARIA,1,CRB,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1198,23/06/2025,8,RIVER PLATE,0,MONTERREY,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado
1198,23/06/2025,9,PORTUGUESA SANTIS,2,OESTE,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1198,23/06/2025,10,CORITIBA,2,CUIABA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1198,23/06/2025,11,REAL MADRID,3,PACHUCA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1198,23/06/2025,12,ATLETICO,2,VOLTA REDONDA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1198,23/06/2025,13,AMAZONAS,2,VILA NOVA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1198,23/06/2025,14,MANCHESTER CITY,6,AL-AIN FC,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo
1199,26/06/2025,1,LOS ANGELES,1,FLAMENGO,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1199,26/06/2025,2,PANAMA,4,JAMAICA,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1199,26/06/2025,3,GUADALUPE,2,GUATEMALA,3,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1199,26/06/2025,4,ESPERANCE TUNIS,0,CHELSEA,3,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1199,26/06/2025,5,HONDURAS,2,CURAÇAO,1,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1199,26/06/2025,6,CANADA,2,EL SALVADOR,0,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira
1199,26/06/2025,7,BOTAFOGO,1,UNIAO S JOAO,1,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1199,26/06/2025,8,LINHARES,0,RIO BRANCO,4,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1199,26/06/2025,9,DORTMUND,1,ULSAN HD FOOTBALL,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1199,26/06/2025,10,MAMELODI,0,FLUMINENSE,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1199,26/06/2025,11,LINENSE,0,MONTE AZUL,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1199,26/06/2025,12,REAL NOROESTE,3,SERRA,4,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1199,26/06/2025,13,GUABIRA,3,ORIENTE PETROLERO,3,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1199,26/06/2025,14,INTER DE MILAO,2,RIVER PLATE,0,PRINCIPAL - FUTEBOL MASCULINO,Quarta-feira
1200,30/06/2025,1,ATHLETICO,0,CORITIBA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado
